 # generated with HiggsSignals version 2.0.0beta on 10.03.2017 at 16:17
 # settings: latestresults, effC, peak, gaussian
 #
 # column abbreviations
 #   n          : line id of input
 #   Mh(i)      : Neutral Higgs boson masses in GeV
 #   Mhplus(i)  : Charged Higgs boson masses in GeV
 #   csq(mu)    : Chi^2 from the signal strengths observables
 #   csq(mh)    : Chi^2 from the Higgs mass observables
 #   csq(tot)   : total Chi^2
 #   nobs(mu)   : number of signal strength observables
 #   nobs(mh)   : number of Higgs mass observables
 #   nobs(tot)  : total number of observables
#   Pvalue     : Probability, given csq(tot) and ndf=nobs(tot)-  0
 #   additional : optional additional data stored in <prefix>additional.dat (e.g. tan beta)
 #
 #cols:  n           Mh(1)           Mh(2)           Mh(3)       Mhplus(1)         csq(mu)         csq(mh)         csq(tot) nobs(mu) nobs(mh) nobs(tot)    Pvalue   additional(1)   additional(2)
 #
           146     104.505         156.716         140.000         160.925         226.325        0.619918E-20     226.325        85     4    89    0.625056E-13     140.000         4.00000    
           147     107.075         154.569         140.000         160.984         204.550        0.852938E-20     204.550        85     4    89    0.437861E-10     140.000         4.50000    
           148     109.149         152.828         140.000         161.035         204.528        0.674802E-20     204.528        85     4    89    0.440584E-10     140.000         5.00000    
           149     110.847         151.386         140.000         161.080         204.749        0.609250E-20     204.749        85     4    89    0.413209E-10     140.000         5.50000    
           150     112.258         150.179         140.000         161.122         206.577        0.480402E-20     206.577        85     4    89    0.242344E-10     140.000         6.00000    
           151     113.442         149.158         140.000         161.163         215.727        0.470223E-20     215.727        85     4    89    0.159861E-11     140.000         6.50000    
           152     114.447         148.287         140.000         161.203         217.907         23.7124         241.619        85     4    89    0.444089E-15     140.000         7.00000    
           153     115.308         147.537         140.000         161.244         220.479         21.4467         241.925        85     4    89    0.444089E-15     140.000         7.50000    
           154     116.052         146.886         140.000         161.285         212.480         27.4793         239.959        85     4    89    0.888178E-15     140.000         8.00000    
           155     116.699         146.318         140.000         161.327         217.219         24.6825         241.902        85     4    89    0.444089E-15     140.000         8.50000    
           156     117.265         145.819         140.000         161.370         219.608         22.4030         242.011        85     4    89    0.444089E-15     140.000         9.00000    
           157     117.764         145.378         140.000         161.414         225.888         20.5261         246.414        85     4    89    0.111022E-15     140.000         9.50000    
           158     118.207         144.986         140.000         161.461         234.109         18.9662         253.075        85     4    89     0.00000         140.000         10.0000    
           159     118.600         144.637         140.000         161.508         237.961         17.6587         255.619        85     4    89     0.00000         140.000         10.5000    
           160     118.952         144.325         140.000         161.557         241.534         16.5541         258.088        85     4    89     0.00000         140.000         11.0000    
           161     119.269         144.044         140.000         161.607         244.817         15.6142         260.432        85     4    89     0.00000         140.000         11.5000    
           162     119.554         143.790         140.000         161.659         247.810         14.8089         262.619        85     4    89     0.00000         140.000         12.0000    
           163     119.812         143.560         140.000         161.713         250.485         14.1147         264.600        85     4    89     0.00000         140.000         12.5000    
           164     120.047         143.352         140.000         161.768         252.960         13.5128         266.473        85     4    89     0.00000         140.000         13.0000    
           165     120.260         143.162         140.000         161.825         255.234         12.9879         268.222        85     4    89     0.00000         140.000         13.5000    
           166     120.456         142.988         140.000         161.883         257.285         12.5280         269.813        85     4    89     0.00000         140.000         14.0000    
           167     120.635         142.829         140.000         161.943         259.134         12.1229         271.257        85     4    89     0.00000         140.000         14.5000    
           168     120.799         142.683         140.000         162.005         260.804         11.7646         272.568        85     4    89     0.00000         140.000         15.0000    
           169     80.2274         189.249         150.000         168.460         231.301        0.672680E-20     231.301        85     4    89    0.132117E-13     150.000         1.50000    
           170     87.3599         180.691         150.000         169.074         230.083        0.672680E-20     230.083        85     4    89    0.193179E-13     150.000         2.00000    
           171     94.1124         174.688         150.000         169.363         242.861        0.672680E-20     242.861        85     4    89    0.333067E-15     150.000         2.50000    
           172     99.4566         170.259         150.000         169.526         242.204        0.676224E-20     242.204        85     4    89    0.444089E-15     150.000         3.00000    
           173     103.568         166.900         150.000         169.631         235.703        0.318809E-20     235.703        85     4    89    0.333067E-14     150.000         3.50000    
           174     106.750         164.298         150.000         169.707         205.384        0.102645E-19     205.384        85     4    89    0.343425E-10     150.000         4.00000    
           175     109.246         162.243         150.000         169.766         205.768        0.809669E-20     205.768        85     4    89    0.306984E-10     150.000         4.50000    
           176     111.235         160.613         150.000         169.816         207.116        0.740070E-20     207.116        85     4    89    0.206970E-10     150.000         5.00000    
           177     112.842         159.290         150.000         169.860         208.798        0.620641E-20     208.798        85     4    89    0.126174E-10     150.000         5.50000    
           178     114.159         158.195         150.000         169.901         206.851        0.548568E-20     206.851        85     4    89    0.223692E-10     150.000         6.00000    
           179     115.251         157.281         150.000         169.940         205.717         21.7096         227.427        85     4    89    0.442979E-13     150.000         6.50000    
           180     116.165         156.510         150.000         169.979         195.937         26.9728         222.909        85     4    89    0.179412E-12     150.000         7.00000    
           181     116.939         155.856         150.000         170.018         200.083         23.6963         223.779        85     4    89    0.137335E-12     150.000         7.50000    
           182     117.599         155.296         150.000         170.057         201.511         21.1349         222.645        85     4    89    0.194622E-12     150.000         8.00000    
           183     118.166         154.813         150.000         170.097         205.761         19.1047         224.866        85     4    89    0.981437E-13     150.000         8.50000    
           184     118.657         154.394         150.000         170.138         210.688         17.4753         228.163        85     4    89    0.353051E-13     150.000         9.00000    
           185     119.085         154.028         150.000         170.180         215.599         16.1526         231.751        85     4    89    0.114353E-13     150.000         9.50000    
           186     119.461         153.706         150.000         170.224         220.397         15.0674         235.464        85     4    89    0.355271E-14     150.000         10.0000    
           187     119.792         153.423         150.000         170.268         224.929         14.1685         239.098        85     4    89    0.111022E-14     150.000         10.5000    
           188     120.085         153.172         150.000         170.314         229.211         13.4172         242.628        85     4    89    0.333067E-15     150.000         11.0000    
           189     120.346         152.948         150.000         170.362         233.354         12.7840         246.138        85     4    89    0.111022E-15     150.000         11.5000    
           190     120.579         152.748         150.000         170.411         237.189         12.2464         249.435        85     4    89     0.00000         150.000         12.0000    
           191     120.789         152.568         150.000         170.462         240.712         11.7865         252.498        85     4    89     0.00000         150.000         12.5000    
           192     120.978         152.406         150.000         170.514         243.930         11.3904         255.321        85     4    89     0.00000         150.000         13.0000    
           193     121.149         152.260         150.000         170.567         246.861         11.0473         257.908        85     4    89     0.00000         150.000         13.5000    
           194     121.304         152.128         150.000         170.622         249.519         10.7483         260.267        85     4    89     0.00000         150.000         14.0000    
           195     121.446         152.007         150.000         170.679         251.926         10.4862         262.412        85     4    89     0.00000         150.000         14.5000    
           196     121.575         151.897         150.000         170.737         254.102         10.2553         264.358        85     4    89     0.00000         150.000         15.0000    
           197     81.7427         196.681         160.000         177.333         234.044         0.00000         234.044        85     4    89    0.555112E-14     160.000         1.50000    
           198     89.1309         188.289         160.000         177.978         234.044         0.00000         234.044        85     4    89    0.555112E-14     160.000         2.00000    
